BLItemNo,ElementId,LdrawId,PartName,BLColorId,LDrawColorId,ColorName,ColorCategory,Qty,Weight
3679,4540203,3679.dat,"Turntable 2 x 2 Plate, Top ",86,71,Light Bluish Gray,Solid Colors,4,0.3
36840,6234695,36840.dat,Bracket 1 x 1 - 1 x 1 Inverted,11,0,Black,Solid Colors,2,0.29
36841,6299338,36841.dat,Bracket 1 x 1 - 1 x 1,11,0,Black,Solid Colors,8,
3710,4211445,3710.dat,Plate 1 x 4,86,71,Light Bluish Gray,Solid Colors,5,0.71
3710,4113233,3710.dat,Plate 1 x 4,2,19,Tan,Solid Colors,2,0.71
3710,371026,3710.dat,Plate 1 x 4,11,0,Black,Solid Colors,13,0.71
37352,6391523,37352.dat,"Slope, Curved 1 x 2 with Bottom Stud Holder ",2,19,Tan,Solid Colors,4,
3749,4666579,3749.dat,"Technic, Axle  1L with Pin without Friction Ridges ",2,19,Tan,Solid Colors,4,0.22
3794b,6092585,3794b.dat,"Plate, Modified 1 x 2 with 1 Stud with Groove (Jumper) ",11,0,Black,Solid Colors,2,0.3
3795,379526,3795.dat,Plate 2 x 6,11,0,Black,Solid Colors,2,1.74
3829c01,73081,3829c01.dat,"Vehicle, Steering Stand 1 x 2 with Black Steering Wheel ",11,0,Black,Solid Colors,1,0.6
3937,393726,3937.dat,Hinge Brick 1 x 2 Base,11,0,Black,Solid Colors,1,0.48
4070,407026,4070.dat,"Brick, Modified 1 x 1 with Headlight ",11,0,Black,Solid Colors,2,0.36
4162,416226,4162.dat,Tile 1 x 8,11,0,Black,Solid Colors,4,1.06
4477,447726,4477.dat,Plate 1 x 10,11,0,Black,Solid Colors,4,1.61
4864b,6268111,4864b.dat,Panel 1 x 2 x 2 - Hollow Studs,13,40,Trans-Brown,Transparent Colors,2,1
5091,6510125,5091.dat,"Tile, Modified 1 x 2 Wedge Left ",11,0,Black,Solid Colors,1,
5092,6510139,5092.dat,"Tile, Modified 1 x 2 Wedge Right ",11,0,Black,Solid Colors,1,
54200,4516055,54200.dat,Slope 30 1 x 1 x 2/3,2,19,Tan,Solid Colors,2,0.21
54200,4504382,54200.dat,Slope 30 1 x 1 x 2/3,11,0,Black,Solid Colors,2,0.21
54200,6245252,54200.dat,Slope 30 1 x 1 x 2/3,17,36,Trans-Red,Transparent Colors,4,0.21
54200,4521921,54200.dat,Slope 30 1 x 1 x 2/3,86,71,Light Bluish Gray,Solid Colors,2,0.21
6134,4124096,6134.dat,Hinge Brick 2 x 2 Top Plate,11,0,Black,Solid Colors,1,0.47
4073,614126,6141.dat,"Plate, Round 1 x 1 ",11,0,Black,Solid Colors,6,0.12
4073,6514051,6141.dat,"Plate, Round 1 x 1 ",17,36,Trans-Red,Transparent Colors,2,0.12
4073,4211525,6141.dat,"Plate, Round 1 x 1 ",86,71,Light Bluish Gray,Solid Colors,4,0.12
4073,614101,6141.dat,"Plate, Round 1 x 1 ",1,15,White,Solid Colors,2,0.12
63864,4558170,63864.dat,Tile 1 x 3,11,0,Black,Solid Colors,1,0.39
65632,6287674,65632.dat,Windscreen 6 x 6 x 1 2/3,13,40,Trans-Brown,Transparent Colors,1,
